id,created_at,market,symbol,exchange_code,side,order_kind,requested_qty,requested_price,strategy_flag,entry_by,exit_by,status,reason,broker_order_no,is_virtual,payload_json
443,2026-07-13T19:35:45.764979+00:00,overseas,ERIC,NASD,SELL,aggressive_limit,75,11.685,VWAP+VOL,VWAP,trend_filter_lost,SUBMITTED,trend_filter_lost,0000043317,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043317"", ""ORD_TMD"": ""043545""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 75, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 75, ""order_division"": ""00"", ""reference_price"": 11.685}"
444,2026-07-13T19:48:04.560437+00:00,overseas,TCBK,NASD,SELL,limit,18,60.25,VWAP+VOL,VWAP,time_exit_profit,SUBMITTED,time_exit_profit,0000043458,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043458"", ""ORD_TMD"": ""044804""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 18, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 18, ""order_division"": ""00"", ""reference_price"": 60.25}"
445,2026-07-14T00:00:48.936858+00:00,domestic,005930,,BUY,limit,2,257500.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 257500.0}"
446,2026-07-14T00:02:38.093288+00:00,domestic,005930,,BUY,limit,2,260000.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 260000.0}"
447,2026-07-14T00:11:17.654247+00:00,domestic,005930,,BUY,limit,2,255500.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 255500.0}"
448,2026-07-14T00:11:17.878194+00:00,domestic,003490,,BUY,limit,24,26150.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 26150.0}"
449,2026-07-14T00:12:09.154748+00:00,domestic,005930,,BUY,limit,2,258000.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 258000.0}"
450,2026-07-14T00:20:02.841186+00:00,domestic,002990,,SELL,market,52,0.0,RSI,RSI,atr_hard_stop,SUBMITTED,atr_hard_stop,0000005999,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000005999"", ""ORD_TMD"": ""092002"", ""SOR_ODNO"": """"}}, ""order_division"": ""01"", ""reference_price"": 14830.0}"
451,2026-07-14T00:50:06.583944+00:00,domestic,498400,,BUY,limit,30,20820.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 20820.0}"
452,2026-07-14T00:50:08.037096+00:00,domestic,122630,,BUY,limit,5,121900.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 121900.0}"
453,2026-07-14T00:50:08.259472+00:00,domestic,069500,,BUY,limit,5,108920.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 108920.0}"
454,2026-07-14T00:52:57.943446+00:00,domestic,069500,,BUY,limit,5,109160.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 109160.0}"
455,2026-07-14T00:52:58.200195+00:00,domestic,122630,,BUY,limit,5,122770.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 122770.0}"
456,2026-07-14T00:52:58.447388+00:00,domestic,498400,,BUY,limit,30,20935.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 20935.0}"
457,2026-07-14T00:52:59.907288+00:00,domestic,005930,,BUY,limit,2,264500.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 264500.0}"
458,2026-07-14T00:53:00.140135+00:00,domestic,024060,,BUY,limit,47,13260.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13260.0}"
459,2026-07-14T01:43:52.475895+00:00,domestic,0162Z0,,BUY,limit,46,13425.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13425.0}"
460,2026-07-14T01:47:51.827902+00:00,domestic,0167A0,,BUY,limit,34,18545.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 18545.0}"
461,2026-07-14T01:51:50.145939+00:00,domestic,0167A0,,BUY,limit,34,18530.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 18530.0}"
462,2026-07-14T01:51:51.621194+00:00,domestic,396500,,BUY,limit,16,37225.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 37225.0}"
463,2026-07-14T01:51:51.868637+00:00,domestic,0162Z0,,BUY,limit,46,13465.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13465.0}"
464,2026-07-14T02:31:35.787579+00:00,domestic,379800,,BUY,limit,24,25350.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 25350.0}"
465,2026-07-14T03:36:28.792328+00:00,domestic,0162Z0,,BUY,limit,48,13100.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13100.0}"
466,2026-07-14T03:36:29.123492+00:00,domestic,069500,,BUY,limit,5,105660.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 105660.0}"
467,2026-07-14T03:40:34.854333+00:00,domestic,0167A0,,BUY,limit,35,17650.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 17650.0}"
468,2026-07-14T03:40:35.094789+00:00,domestic,069500,,BUY,limit,5,105310.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 105310.0}"
469,2026-07-14T03:40:36.546509+00:00,domestic,005930,,BUY,limit,2,254500.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 254500.0}"
470,2026-07-14T03:40:38.018944+00:00,domestic,0162Z0,,BUY,limit,48,13105.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13105.0}"
471,2026-07-14T04:13:59.706161+00:00,domestic,0167A0,,BUY,limit,35,17695.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 17695.0}"
472,2026-07-14T04:18:10.172361+00:00,domestic,005930,,BUY,limit,2,255500.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 255500.0}"
473,2026-07-14T04:22:37.222679+00:00,domestic,229200,,BUY,limit,49,12860.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 12860.0}"
474,2026-07-14T04:22:39.282467+00:00,domestic,396500,,BUY,limit,17,35605.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 35605.0}"
475,2026-07-14T04:22:41.042456+00:00,domestic,0162Z0,,BUY,limit,48,13090.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13090.0}"
476,2026-07-14T04:22:41.298728+00:00,domestic,122630,,BUY,limit,5,114180.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 114180.0}"
477,2026-07-14T04:22:41.546592+00:00,domestic,005930,,BUY,limit,2,256000.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 256000.0}"
478,2026-07-14T04:54:06.073133+00:00,domestic,360750,,BUY,limit,22,27785.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27785.0}"
479,2026-07-14T04:58:50.576926+00:00,domestic,229200,,BUY,limit,47,13190.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13190.0}"
480,2026-07-14T04:58:50.803336+00:00,domestic,0167A0,,BUY,limit,34,18470.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 18470.0}"
481,2026-07-14T04:58:51.047568+00:00,domestic,069500,,BUY,limit,5,109310.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 109310.0}"
482,2026-07-14T04:58:51.301055+00:00,domestic,0162Z0,,BUY,limit,46,13440.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13440.0}"
483,2026-07-14T04:58:52.782352+00:00,domestic,233740,,BUY,limit,94,6685.0,RSI,RSI,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 6685.0}"
484,2026-07-14T05:31:54.098507+00:00,domestic,379800,,BUY,limit,24,25400.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 25400.0}"
485,2026-07-14T05:31:55.569354+00:00,domestic,360750,,BUY,limit,22,27860.0,VWAP+RSI,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27860.0}"
486,2026-07-14T05:37:23.727685+00:00,domestic,379800,,BUY,limit,24,25405.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 25405.0}"
487,2026-07-14T05:37:24.010074+00:00,domestic,360750,,BUY,limit,22,27865.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27865.0}"
488,2026-07-14T05:42:06.434666+00:00,domestic,360750,,BUY,limit,22,27865.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27865.0}"
489,2026-07-14T06:16:44.549446+00:00,domestic,379800,,BUY,limit,24,25460.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 25460.0}"
490,2026-07-14T06:16:46.031523+00:00,domestic,360750,,BUY,limit,22,27935.0,VWAP,VWAP,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27935.0}"
491,2026-07-14T06:21:26.104761+00:00,domestic,0162Z0,,BUY,limit,46,13535.0,VOL,VOL,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 13535.0}"
492,2026-07-14T06:21:26.347979+00:00,domestic,360750,,BUY,limit,22,27960.0,VOL,VOL,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27960.0}"
493,2026-07-14T06:25:08.696609+00:00,domestic,360750,,BUY,limit,22,27935.0,VOL,VOL,,REJECTED,order_rejected,,0,"{""error"": ""VTTC0012U http_error=500 IGW00007 MCA 전문바디 구성 중 오류가 발생하였습니다."", ""order_division"": ""00"", ""reference_price"": 27935.0}"
